time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-04-14 14:28:47.960 UTC, ,31250,2425361410,119768,2422184432, , ,18810,5,433654,6436,0.01, , ,127808, ,51484664, ,10,18809,177, ,12,5,18973,24,9,565,433631,433618,4, ,10, , ,10,24, , ,1,867236,56, ,2100244204524,282, ,2100244130942, , , , ,2522566177,35206615040,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2522566177, ,1555252028912, , , , ,3145728,2100244208485, , ,440117,0, , , ,83, , , ,3, , , , ,440117,100,25153912,12981, , , ,400,788085444,427618, , , , , , ,4,7894,11,847,3505339112,-1, , , , , , ,433654, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,433617, ,24, , , , , , 
2019-04-14 14:28:48.733 UTC, ,31250,3381370,93488,204392, , ,23,14,1645,23,0.01, , , , , , , ,23,8, ,2,14,20,18,7, ,2140,545, , , , , , , , , , , , , ,2100244218795,283, ,2100244208570, , , , , , ,-1,-1, , , , , ,637,70784, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555252128062, , , , ,3145728,2100244218795, , ,592,0, , , ,217, , , ,3, , , , ,592,1,538020,460, , , ,1,10610631,1640, , , , , , ,4,7894,49,4223,3622888480,-1, , , , , , ,1704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,83, , , , , , , , , 
2019-04-14 14:28:48.754 UTC, ,31250,3381370,93488,204392, , ,23, , , , , , , , , , , ,23,8, , , ,20,18,7, , , , , , , , , , , , , , , , ,2100244218795,283, ,2100244208570, , , , ,2522580448,35206594560,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2522580448, ,1555252128062, , , , ,3145728,2100244218795, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,3622888480,-1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 14:28:49.083 UTC, ,31250,3425722,119768,247992,752, ,23,15,1646,23,0.01, , , , , , ,1,23,10, ,2,14,24,17,10, ,2148,553, , , , , , , , , , ,2,2, ,2100244218795,283, ,2100244208570, , , , , , ,-1,-1, , , , , ,637,70784, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555252128773, , , , ,3145728,2100244218795, , ,588,0, , , ,221, , , ,3, , , , ,588,2,555609,471, , , ,1,10623494,1643, , , , , , ,4,7894,49,4223,3753112984,-1, , , , , , ,1634, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 14:28:51.810 UTC, ,31250,54305954,119768,51128976, , ,26, ,5,3,0.60, , , , , , ,1,26,14, , , ,31,15,19, ,6,6, , , , , , , , , , ,6,4, ,2100244218795,283, ,2100244208570, , , , ,2522580448,35206606848,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2522580448, ,1555252128773, ,1, , ,3145728,2100244218795, , ,27,0, , , ,6, , , ,3, , , , ,27,11,26043,14, , , ,3,50869779,8, , , , , , ,1,1493, , ,2904392896,-1, , , , , , ,5, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , 
2019-04-14 14:29:10.959 UTC, ,31250,3369706,93720,192592,136, ,20,14,1632,20,0.01, , , , , , , ,20,5, ,2,14,20,15,5, ,2136,544, , , , , , , , , , , , , ,2100244218795,283, ,2100244208570, , , , , , ,-1,-1, , , , , ,637,70784, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555252149486, , , , ,3145728,2100244218795, , ,585,0, , , ,218, , , ,3, , , , ,585,2,540068,461, , , ,1,10598284,1633, , , , , , , , , , ,580870456,-1, , , , , , ,1615, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 14:30:10.977 UTC, ,31250,1466595506,119768,1463419712,560, ,10959,4,738674,10939,0.01, , , , , , , ,10959,107, , ,4,11055,17,9, ,738641,738639, , , , , , , , , , ,1477264,98, ,2100244218795,283, ,2100244208570, , , , ,2522580448,35206594560,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2522580448, ,1555252149486, ,1, , ,3145728,2100244220434, , ,749682,0, , , ,144, , , ,3, , , , ,749682,100,42246951,21784, , , ,705,1399500042,728748, , , , , , , , ,35,3058,3109334712,-1, , , , , , ,738680, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,738637, ,32, , , , , , 
2019-04-14 14:30:58.195 UTC, ,31250,2425237810,119768,2422060832, , ,18809,6,530391,7853,0.01, , ,51103968, ,627208, ,9,18808,176, ,13,6,18974,24,8,628,530387,530373,4, ,9, , ,11,24, , , ,1060744,69, ,2100244218795,283, ,2100244208570, , , , ,2522580448,35206594560,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2522580448, ,1555252149486, , , , ,3145728,2100244220601, , ,538303,0, , , ,102, , , ,3, , , , ,538303,100,30629424,15809, , , ,508,964117666,523103, , , , , , ,4,8406,14,1083,3597371496,-1, , , , , , ,530389, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,530370, ,4, , , , , , 
2019-04-14 14:30:58.987 UTC, ,31250,3372586,93488,195304,304, ,21,14,1634,21,0.01, , , , , , , ,21,6, ,2,14,20,16,5, ,2140,545, , , , , , , , , , , , , ,2100244229241,284, ,2100244220686, , , , , , ,-1,-1, , , , , ,638,70833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555252258286, , , , ,3145728,2100244229241, , ,586,0, , , ,217, , , ,3, , , , ,586,1,538016,460, , , ,1,10618870,1638, , , , , , ,4,8406,49,4141,3690144840,-1, , , , , , ,1619, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36, , , , , , , , , 
2019-04-14 14:30:59.018 UTC, ,31250,3376122,93488,199144, , ,22, ,5,1,0.20, , , , , , , ,22,7, , , ,20,17,6, , , , , , , , , , , , , , , , ,2100244229241,284, ,2100244220686, , , , ,2522590894,35206586368,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2522590894, ,1555252258286, , , , ,3145728,2100244229241, , ,4,0, , , , , , , ,3, , , , ,4,1, , , , , , ,4096,2, , , , , , , , , , ,3690144840,-1, , , , , , ,35, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 14:30:59.292 UTC, ,31250,3416482,119768,238944,560, ,22,14,1642,22,0.01, , , , , , , ,22,7, ,2,14,21,16,7, ,2148,553, , , , , , , , , , , , , ,2100244229241,284, ,2100244220686, , , , , , ,-1,-1, , , , , ,638,70833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555252259029, , , , ,3145728,2100244229241, , ,589,0, , , ,220, , , ,3, , , , ,589,4,553557,470, , , ,1,10630255,1640, , , , , , ,4,8406,49,4141,3793269688,-1, , , , , , ,1630, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 14:31:02.716 UTC, ,31250,54332554,119768,51155576, , ,29,1,56,7,0.13, , , , , , ,1,29,16, , , ,32,17,21, ,50,14, , , , , , , , , , ,88,6, ,2100244229241,284, ,2100244220686, , , , ,2522590894,35206586368,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2522590894, ,1555252259029, ,3, , ,3145728,2100244229241, , ,39,0, , , ,4, , , ,3, , , , ,39,8,30745,16, , , ,3,50896736,22, , , , , , ,2,1334,1,112,435036328,-1, , , , , , ,100, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,46,54, , , , , , , , 
2019-04-14 14:33:49.115 UTC, ,31250,3368346,93488,191368, , ,20,14,1629,20,0.01, , , , , , , ,20,5, ,2,14,20,15,5, ,2136,543, , , , , , , , , , , , , ,2100244229241,284, ,2100244220686, , , , , , ,-1,-1, , , , , ,638,70833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555252427731, , , , ,3145728,2100244229241, , ,584,0, , , ,216, , , ,3, , , , ,584, ,535919,458, , , ,1,10614726,1635, , , , , , , , , , ,602344864,-1, , , , , , ,1612, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 14:34:49.133 UTC, ,35234,1509533722,120000,1506352088,672, ,11617,5,784266,11264,0.01, , , , , , , ,11617,115, , ,5,11714,350,10, ,760695,760691, , , , , , , , , , ,1535810,101, ,2100244229241,284, ,2100244220686, , , , ,2524686961,35203407872,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2524686961, ,1555252427731, ,1, , ,3145728,2100246815469, , ,772061,0, , , ,153, , , ,3, , , , ,772061,100,43511417,22436,2096067,2, ,728,1439811458,750507, , , , , , , , ,36,3276,2835944464,-1, , , , , , ,783944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23205, , ,760688, ,32, , , , , , 
2019-04-14 14:35:32.023 UTC, ,37874,2426521338,120000,2423337736, , ,19327,5,521029,7528,0.01, , ,51467544, ,143216, ,9,19326,183, ,9,5,19484,541,8,565,508333,508323,4, ,9, , ,10,22, , , ,1029336,66, ,2100244229241,284, ,2100244220686, , , , ,2525735518,35203407872,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2525735518, ,1555252427731, , , , ,3145728,2100248190792, , ,515926,0, , , ,97, , , ,3, , , , ,515926,100,29377353,15164,1048557,1, ,485,923802135,501343, , , , , , ,4,8192,13,993,3510845840,-1, , , , , , ,520842, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,12507, , ,508319, ,4, , , , , , 
2019-04-14 14:35:34.079 UTC, ,31250,3448154,93720,270760,416, ,58,16,2096,58,0.03, , , , , , , ,58,9, ,2,16,55,53,7, ,2527,548, , , , , , , , , , ,36,1, ,2100248310898,285, ,2100248190877, , , , , , ,-1,-1, , , , , ,1136,108642, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555252532135, , , , ,3145728,2100248310898, , ,614,0, , , ,217, , , ,3, , , , ,614,1,552307,465, , , ,2,19743334,2783, , , , , , ,4,8192,49,4269,3628334880,-1, , , , , , ,4425, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2589, , , , , , , , , 
2019-04-14 14:35:34.604 UTC, ,31250,4444394,93720,1267416, , ,540,20,968,482,0.50, , , , , , , ,540,14, , ,20,532,535,6, , , , , , , , , , , , , ,497,5, ,2100248310898,285, ,2100248190877, , , , ,2526672551,35202473984,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2526672551, ,1555252532135, , , , ,3145728,2100248310898, , ,526,0, , , , , , , ,3, , , , ,526,1,249856,122, , , ,8,809630,393, , , , , , , , , , ,3696273552,-1, , , , , , ,33327, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,33159, , , , , , , , , 
2019-04-14 14:35:35.102 UTC, ,31250,3374322,93952,197096,248, ,23,15,2029,23,0.01, , , , , , ,1,23,10, ,2,14,24,17,10, ,2535,556, , , , , , , , , , ,2,2, ,2100248310898,285, ,2100248190877, , , , , , ,-1,-1, , , , , ,1136,108642, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555252534635, , , , ,3145728,2100248310898, , ,588,0, , , ,218, , , ,3, , , , ,588,2,552342,466, , , ,1,19656758,2740, , , , , , ,4,8192,49,4269,3849151392,-1, , , , , , ,2017, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 14:35:37.520 UTC, ,31250,54307106,120000,51130128, , ,26, ,5,3,0.60, , , , , , ,1,26,14, , , ,31,15,19, ,6,6, , , , , , , , , , ,6,4, ,2100248310898,285, ,2100248190877, , , , ,2526672551,35202473984,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2526672551, ,1555252534635, ,1, , ,3145728,2100248310898, , ,30,0, , , ,8, , , ,3, , , , ,30,10,33398,19, , , ,3,50897171,19, , , , , , ,1,1239, , ,2974532552,-1, , , , , , ,5, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , 
